sep=,
"Time","Aeqnitch__Aequitas_NEO_A","BATS_BYX_Feeds_A","BATS_BZX_Feeds_A","CBBO_Feeds__Best_Bid_Offer_A","CBOE__BATSEDGA_A","CBOE__BATS_EDGX_A","CDF_feeds_A","CSEMC_Feed__Canadian_Securities_Ex_A","Canadian_feeds_A","FINRA_tdds_A","IEX_Feeds__TOPS_and_DEEP_A","Intelligent_Cross_ASPEN_A","MEMX_Feeds_A","MIAX_Feeds_A","NASDAQ_Canadian_CXD_Purestream_A","NASDAQ_Canadian_Chix_A","NEW_CQS_Pillar_feeds_A","NYSE_AMEX_OpenBook_A","NYSE_ARCA_Pillar_A","NYSE_Chicago_A","NYSE_Imbalance_A","NYSE_National_A","NYSE_OpenBook_Ultra_A","Nasdaq_BX_Totalview_A","Nasdaq_Chix_feed_CXC_A","New_CTS_Pillard_Feeds_A","Omega_Feed_A","Omega_Lynx_feed_A","TSX_Feeds_A","TSX_Quantumfeed_A","TSX_Venture_QuantumFeed_A","Totalview_A","UTP_Feed_A"
1714744620000,193160000,104136000,389752000,248728000,224520000,290336000,1013784000,60864000,582968000,5904000,187392000,105808000,188896000,343216000,3616000,188432000,2902480000,70816000,534952000,73448000,512000,62584000,255440000,83992000,316904000,138672000,42144000,4992000,57664000,186256000,15728000,524192000,715024000
1714744630000,74368000,169000000,396752000,253880000,226272000,461288000,854008000,52304000,269048000,13416000,167888000,130720000,203304000,345896000,1008000,41888000,4448064000,92592000,904568000,108280000,512000,106664000,449536000,65768000,44032000,241632000,20832000,6048000,66112000,89640000,14864000,532560000,861176000
1714744640000,87000000,183192000,578368000,253416000,196632000,340856000,743912000,48176000,378184000,6672000,182128000,225120000,177160000,591752000,2784000,37808000,3534912000,86768000,699472000,105560000,512000,97816000,344256000,111272000,68784000,1385440000,24384000,4608000,95880000,115800000,61856000,588840000,1410704000
1714744650000,84632000,155752000,420320000,222328000,176688000,407872000,782712000,41080000,367952000,10080000,180160000,125248000,211240000,403864000,5040000,43264000,3480752000,87504000,766696000,62440000,512000,91712000,407680000,94744000,44400000,153744000,17424000,4928000,120592000,132496000,11888000,564224000,823792000
1714744660000,85664000,146016000,568456000,185928000,197264000,368512000,681528000,56104000,384016000,3864000,187312000,157472000,169888000,518672000,1600000,40880000,3799520000,96288000,685312000,103296000,512000,86944000,310144000,105736000,52336000,100656000,15936000,4464000,86464000,91128000,15024000,580936000,690728000
1714744670000,79632000,174960000,412536000,177312000,182744000,351496000,628904000,44880000,228352000,6816000,177744000,127488000,174640000,353808000,2784000,39728000,2609232000,77936000,725600000,64592000,512000,55352000,321888000,94232000,38896000,1388096000,13344000,5136000,57600000,72440000,31360000,516064000,1364520000
1714744680000,81840000,110288000,436128000,172488000,159192000,320080000,661304000,33408000,294200000,16296000,157488000,116224000,159536000,402608000,2192000,50320000,3051104000,74480000,547800000,80808000,512000,72816000,230304000,83888000,47600000,79968000,12912000,4224000,59272000,87464000,11832000,555688000,547648000
1714744690000,81368000,142920000,346152000,154512000,109568000,308256000,634024000,41624000,286848000,3408000,162768000,174704000,147720000,334408000,10848000,38448000,3259808000,78208000,627528000,63008000,512000,56608000,307328000,71328000,39104000,406512000,18384000,4560000,150664000,99176000,10712000,547208000,863768000
1714744700000,100080000,155752000,389136000,184104000,203616000,430864000,753240000,64032000,288136000,4392000,156416000,127800000,198280000,300352000,2016000,40064000,3340608000,79472000,908144000,110600000,512000,79968000,338880000,73824000,126384000,1390992000,25584000,5664000,44064000,122560000,8800000,578000000,1361048000
1714744710000,95120000,132736000,527352000,186184000,177176000,383376000,824472000,70640000,358824000,5832000,178640000,155360000,189784000,527432000,1600000,104944000,2986768000,80064000,821144000,82648000,512000,117760000,321152000,110264000,97152000,262368000,51264000,4224000,118736000,165872000,22552000,547224000,858160000
1714744720000,94256000,126912000,497128000,181824000,149056000,307360000,1013512000,50752000,379648000,4320000,164304000,160624000,173440000,499784000,1008000,43008000,3226160000,90896000,750704000,152408000,1080000,147200000,299584000,101216000,105760000,72528000,13728000,2880000,43840000,150936000,9968000,566824000,1195800000
1714744730000,78480000,110248000,462920000,149104000,166880000,398544000,774536000,71592000,277728000,11976000,167376000,156224000,172344000,434592000,4032000,39248000,3190992000,95056000,724200000,186224000,512000,127952000,542608000,140784000,63792000,1403840000,12720000,5568000,107280000,91984000,22560000,482352000,1418768000
1714744740000,94720000,121728000,461688000,184320000,185832000,400024000,829960000,48936000,356032000,10464000,180144000,155856000,196168000,525272000,2784000,151720000,3417344000,65696000,923512000,104480000,512000,135952000,358992000,84152000,113792000,252720000,41232000,4704000,91088000,128496000,16320000,492208000,918016000
1714744750000,93000000,145360000,526440000,163880000,227784000,322304000,934856000,43664000,493808000,3936000,184608000,191584000,186672000,446256000,3376000,131840000,3784656000,75312000,752800000,161680000,512000,91784000,316608000,136752000,147872000,321312000,57216000,5808000,75760000,176672000,10232000,616840000,1164768000
1714744760000,96536000,111928000,470864000,181408000,161288000,575240000,694952000,60168000,285048000,4392000,185312000,154936000,213064000,442584000,2192000,40928000,3640288000,76432000,960960000,105256000,512000,168448000,355424000,101112000,185344000,1407104000,14736000,4320000,54504000,85712000,8320000,535168000,1317472000
1714744770000,94304000,168752000,718664000,192160000,446704000,724784000,824008000,98800000,389376000,3936000,175920000,399704000,166488000,680224000,1600000,79680000,4722320000,101152000,1374816000,135176000,512000,201648000,311344000,138704000,80688000,401184000,22560000,7536000,74912000,158280000,54952000,544952000,1372016000
1714744780000,90056000,316256000,849600000,185632000,221576000,195256000,802672000,60656000,359944000,3864000,241888000,220896000,115536000,449824000,1600000,82544000,5045504000,267776000,462128000,306696000,3456000,82976000,232912000,224776000,64928000,211392000,25824000,5808000,65944000,111696000,18704000,498576000,1123104000
1714744790000,111696000,471552000,1419864000,197016000,183624000,570080000,970264000,119448000,446032000,9840000,220512000,281880000,233600000,213448000,4384000,167024000,4468736000,51904000,1185224000,427784000,512000,153176000,649056000,216872000,122152000,2653728000,56160000,6336000,148768000,158064000,32096000,611112000,1831232000
1714744800000,98600000,226112000,1602448000,179072000,347808000,492552000,952232000,118080000,719304000,9696000,256688000,227264000,168936000,285672000,8112000,92144000,5069984000,37168000,1147216000,27536000,864000,122128000,577664000,138952000,126208000,908832000,47472000,6048000,86816000,268680000,15280000,634776000,1333784000
1714744810000,111768000,257256000,1659776000,176768000,384368000,475392000,925328000,78832000,605792000,6360000,189408000,228504000,157584000,623672000,3792000,139744000,4278464000,69536000,1092704000,111216000,1728000,112336000,441200000,156728000,121616000,456912000,54912000,9360000,75616000,184608000,36656000,597920000,1357976000
1714744820000,94064000,313736000,1421984000,193296000,503384000,702912000,1001744000,114592000,693352000,13488000,193520000,301648000,242136000,618712000,5152000,167600000,6590464000,185072000,1156200000,338408000,512000,184448000,705264000,196336000,267776000,1914960000,57120000,9072000,86528000,176688000,41328000,598728000,1978760000
1714744830000,96952000,257472000,1189544000,205808000,419280000,812800000,967056000,68512000,557224000,5376000,186352000,329600000,245000000,1335344000,5040000,131664000,6521984000,194080000,1102168000,231608000,512000,111024000,718512000,202296000,154384000,2185008000,35184000,6288000,90896000,201968000,14928000,624896000,1610296000
1714744840000,101640000,219192000,1576304000,233176000,292144000,466128000,817144000,47328000,503752000,8184000,187968000,333328000,210688000,1237480000,3024000,137504000,5004368000,98304000,1008640000,209368000,512000,161280000,468192000,174320000,190704000,257088000,41168000,5136000,48768000,216272000,14176000,633408000,1061904000
1714744850000,94288000,237784000,580512000,246488000,283376000,480904000,923928000,112336000,390952000,3936000,174272000,264768000,240752000,618880000,2192000,136256000,4134880000,83232000,1055864000,147920000,512000,126840000,492240000,135328000,107728000,1418032000,42000000,7056000,72824000,143120000,22176000,616400000,1376352000
1714744860000,88984000,255040000,626168000,255288000,317184000,387536000,1052152000,44336000,651384000,3936000,195168000,294008000,206328000,600712000,1600000,139728000,5489696000,97680000,915360000,175768000,1728000,137200000,414528000,142144000,266880000,199104000,40016000,5856000,56352000,206800000,13696000,635152000,1115912000
1714744870000,88568000,262936000,538416000,210072000,618648000,733992000,997512000,90680000,572760000,6360000,194528000,196976000,242944000,540512000,6928000,191568000,5581216000,214384000,1174136000,244800000,512000,162008000,702400000,120864000,198816000,1937664000,71504000,6288000,129264000,208704000,15144000,611320000,2010344000
1714744880000,111336000,461312000,1472040000,194624000,273568000,529952000,920048000,54832000,607872000,7344000,194576000,256328000,209248000,2053880000,8112000,150560000,6729248000,95456000,1008072000,264344000,1080000,127328000,454944000,186736000,137280000,1413424000,50480000,5760000,111680000,185384000,36864000,635560000,1331720000
1714744890000,93616000,220424000,636584000,246840000,247320000,403552000,915304000,93104000,556280000,3408000,188832000,277080000,240000000,613344000,55776000,139120000,5117856000,104208000,957200000,157424000,1080000,106024000,413552000,123312000,204800000,255024000,57648000,5952000,125624000,226344000,19288000,625608000,1017192000
1714744900000,94440000,180792000,557064000,244888000,243480000,466912000,1009776000,69712000,621808000,6888000,182368000,213360000,197472000,623224000,2016000,148208000,4524848000,105984000,955704000,178904000,512000,118128000,437808000,126592000,146368000,91152000,44032000,6608000,76320000,188096000,23864000,679600000,1313392000
1714744910000,83680000,214912000,492648000,294144000,260408000,551584000,854200000,67992000,396152000,8784000,173504000,236056000,260368000,527600000,1600000,132752000,3402208000,129280000,1150912000,107760000,512000,122976000,654576000,122392000,61152000,1418512000,47216000,6240000,83464000,146720000,16272000,600008000,1408480000
1714744920000,99416000,224376000,665808000,260016000,292096000,382744000,1034800000,64664000,530984000,6216000,189712000,288224000,177880000,687672000,5152000,139008000,5785712000,110032000,759016000,194984000,1080000,102016000,299888000,142560000,178048000,87552000,77184000,5744000,54792000,185616000,15776000,645360000,1259288000
1714744930000,93296000,160048000,552112000,226520000,197096000,419928000,869568000,67016000,536088000,5304000,188672000,148224000,214128000,577064000,2016000,117264000,4404752000,84128000,880872000,111704000,512000,134560000,362320000,129648000,174880000,175232000,42960000,6000000,85160000,151536000,18912000,613360000,1002792000
1714744940000,106320000,162112000,591920000,231496000,183144000,376496000,969000000,60608000,533960000,8640000,187952000,193104000,221136000,494304000,2192000,177936000,3850800000,96560000,998224000,166288000,512000,133712000,429488000,131112000,140928000,1442064000,59520000,7424000,97240000,285504000,14920000,633664000,1396296000
1714744950000,92360000,201680000,495112000,280560000,271616000,437168000,891488000,67928000,528064000,3864000,182240000,237328000,200056000,511016000,2192000,149984000,4338192000,93920000,1000816000,121880000,1080000,104544000,416272000,121056000,146592000,135488000,68400000,5952000,57664000,225200000,17000000,592472000,1007736000
1714744960000,100808000,219832000,563264000,246944000,227256000,621664000,954032000,50760000,551136000,5760000,181504000,243120000,239968000,491944000,2192000,133200000,4147680000,71648000,1102672000,143568000,512000,128872000,519024000,127440000,136432000,655056000,41808000,5568000,58000000,199352000,17904000,627440000,1054688000
1714744970000,95216000,277928000,763816000,276104000,366920000,616104000,965688000,100064000,513968000,5832000,191616000,284976000,214568000,980376000,2192000,172832000,5529296000,111936000,1006200000,159736000,512000,128368000,395168000,158240000,120832000,1435984000,41520000,6432000,77048000,184776000,14008000,612952000,1351704000
1714744980000,96504000,379344000,828448000,199128000,440384000,786424000,1016304000,69152000,547176000,11736000,186304000,224432000,238840000,647992000,6336000,149024000,6664464000,202960000,1225864000,235176000,512000,183880000,738448000,191464000,160048000,2446176000,61200000,6000000,148944000,236672000,14480000,626568000,1801696000
1714744990000,95080000,156528000,1143608000,210512000,226520000,438304000,888048000,64216000,544776000,9840000,193840000,222376000,204848000,1593320000,6336000,118240000,3691472000,90704000,966568000,138720000,864000,97520000,399744000,124896000,156096000,307808000,31968000,5664000,50024000,158816000,16288000,585072000,1005680000
1714745000000,96440000,216056000,594936000,222544000,230680000,457224000,905832000,81448000,536136000,6288000,200032000,185840000,223072000,569272000,3200000,130800000,4213792000,90624000,1112544000,183520000,512000,103112000,412896000,111960000,138224000,1438080000,48432000,6144000,59528000,209392000,16032000,607432000,1405856000
1714745010000,88680000,174552000,591120000,213152000,311760000,480016000,972608000,59072000,479392000,5376000,190240000,183000000,221880000,647088000,3024000,185664000,3920928000,87440000,1014208000,112704000,1024000,111704000,418144000,121768000,231568000,203280000,57440000,5808000,131592000,172864000,8792000,600592000,979488000
1714745020000,112080000,245168000,632264000,233320000,224584000,450384000,890840000,125024000,541080000,3408000,189696000,257920000,219672000,692440000,2016000,166432000,4562560000,83120000,889352000,159552000,1728000,98688000,473136000,124352000,163992000,139392000,29568000,6560000,80728000,191736000,7296000,661080000,1052440000
1714745030000,92784000,167280000,535240000,217880000,192984000,619496000,907584000,57096000,476296000,6288000,198336000,210696000,279176000,581552000,4560000,163952000,4397328000,94784000,1117640000,133336000,512000,119344000,464112000,118688000,183616000,1429488000,46176000,5664000,75424000,170472000,10712000,601528000,1363920000
1714745040000,102096000,362656000,1209608000,216984000,414176000,457736000,953552000,66608000,570704000,3408000,190528000,330288000,208496000,930840000,3024000,105872000,5603888000,132176000,896480000,143616000,1728000,95304000,457696000,140120000,204400000,276480000,58112000,4512000,108888000,209160000,30800000,619176000,1030736000
1714745050000,100144000,200608000,592304000,218480000,259704000,569432000,964976000,45864000,479632000,2952000,190512000,177680000,213672000,576728000,2016000,109456000,4755856000,85616000,1066728000,127824000,512000,99600000,486592000,120608000,114192000,339168000,28320000,5696000,49992000,212176000,13376000,584472000,1408024000
1714745060000,91816000,218688000,768248000,224928000,248960000,516784000,827184000,58144000,478944000,8856000,184160000,352824000,221072000,667728000,17232000,148128000,5305344000,92032000,1063152000,180720000,512000,115848000,486832000,126368000,108528000,1438208000,26400000,5664000,63936000,168288000,13408000,591704000,1632424000
1714745070000,90152000,299200000,705680000,237384000,330472000,477448000,994840000,106920000,582280000,4392000,194496000,259336000,212824000,612792000,1600000,125408000,4529392000,98160000,1091488000,172144000,1728000,165592000,470048000,137392000,155400000,254688000,59712000,5760000,92040000,506368000,15376000,638016000,1207536000
1714745080000,93872000,261816000,642744000,229096000,258984000,402664000,916848000,92040000,601016000,8256000,189504000,284984000,211272000,622024000,2784000,177584000,4623376000,100320000,1019304000,182120000,512000,104552000,386816000,134552000,152888000,200912000,43440000,5040000,93936000,198616000,13920000,614608000,1046520000
1714745090000,90000000,270184000,526584000,226752000,318384000,485280000,905536000,75984000,575072000,5376000,189200000,169704000,246360000,479632000,3024000,96864000,4563040000,90208000,849112000,181432000,512000,86584000,412288000,128272000,160240000,1457776000,31424000,5376000,74640000,177088000,17912000,629936000,1339912000
1714745100000,85872000,245928000,604008000,251344000,283656000,453280000,904352000,56912000,383608000,4848000,180800000,276280000,202624000,792192000,3024000,106464000,3831184000,85872000,879056000,97688000,1080000,96736000,375728000,128488000,125824000,122784000,40416000,5136000,62096000,198816000,23920000,618680000,949512000
1714745110000,85912000,187240000,563992000,208528000,230192000,409696000,843896000,87968000,379712000,14856000,176416000,178056000,249520000,514608000,2016000,127904000,3850432000,96656000,1119008000,113160000,3456000,149536000,369296000,128736000,55920000,889488000,30752000,5184000,96144000,175032000,14216000,636560000,1009704000
1714745120000,90104000,313120000,827664000,210888000,410856000,650000000,936464000,58768000,450464000,13632000,187520000,258416000,224000000,916960000,2784000,150624000,6583296000,141872000,958416000,202136000,512000,109816000,659808000,166280000,135216000,1452368000,50720000,6368000,66208000,172072000,13856000,635296000,1681864000
1714745130000,98344000,216664000,565088000,217872000,244840000,661832000,878832000,51024000,505576000,5760000,188304000,193304000,226328000,527824000,2016000,123088000,4348096000,95728000,1106240000,181064000,512000,107824000,463632000,120920000,160928000,229248000,37760000,4992000,50128000,217232000,19792000,603744000,1105848000
1714745140000,89104000,322904000,830688000,227272000,417920000,779032000,1059400000,101848000,547504000,7872000,181616000,236160000,281968000,862952000,4560000,142048000,4656880000,219872000,1186688000,118952000,512000,130504000,667568000,127464000,152520000,965472000,38208000,5712000,44000000,190016000,10384000,585416000,1475672000
1714745150000,87232000,305688000,1210216000,197536000,424824000,590488000,1057280000,63104000,433856000,7728000,185296000,279976000,215960000,1163864000,25520000,91600000,6386832000,103616000,1186656000,201624000,512000,119576000,490128000,145536000,137440000,1461744000,46352000,4320000,117952000,203400000,44392000,595952000,1605920000
1714745160000,89288000,370568000,792056000,222360000,298072000,447392000,873032000,46344000,544864000,6888000,183920000,239312000,226792000,920600000,2192000,40144000,5062656000,90560000,934072000,210360000,3456000,98656000,412576000,170184000,111824000,353376000,19536000,5520000,92104000,187640000,31328000,596064000,922304000
1714745170000,90912000,253816000,796560000,217984000,302000000,593784000,869216000,37328000,416080000,11208000,183952000,229984000,223248000,824136000,2016000,140416000,5231856000,103328000,1112104000,109424000,512000,86392000,417744000,117192000,145376000,133344000,27552000,4608000,60784000,186352000,12808000,586816000,1428272000
1714745180000,92808000,199800000,521448000,199728000,232496000,416056000,829448000,60464000,329888000,5760000,180752000,178336000,184376000,512752000,1600000,169264000,3646608000,86288000,816832000,96536000,512000,151152000,339920000,115368000,192576000,1467584000,36944000,5664000,45456000,138240000,27328000,594128000,1400680000
1714745190000,93656000,164920000,487392000,215664000,234784000,391056000,723864000,44944000,311456000,6672000,183728000,165976000,201496000,443576000,2192000,121984000,3456752000,100304000,966120000,207088000,1080000,109632000,339168000,156128000,117552000,257616000,39008000,6096000,78800000,117344000,24000000,602320000,891728000
1714745200000,91312000,178312000,525944000,274016000,205896000,438352000,962552000,45872000,482776000,5304000,183584000,184224000,219312000,452408000,3024000,159872000,3902688000,109344000,940776000,121576000,1080000,103432000,406864000,121928000,156496000,223488000,40512000,5840000,121416000,230160000,12768000,625632000,1147632000
1714745210000,112760000,153584000,555880000,237872000,523272000,610016000,906976000,157184000,519984000,9624000,195200000,164960000,286448000,523824000,2192000,121872000,3920512000,269472000,1317048000,109128000,512000,127776000,641648000,119816000,183248000,1483712000,54112000,5232000,79016000,209944000,13528000,614848000,1504312000
1714745220000,93112000,409136000,1396664000,206680000,192968000,626448000,757536000,43320000,494784000,4320000,189616000,293624000,221120000,1981960000,3376000,128992000,6399072000,74672000,986008000,192648000,1728000,83696000,453024000,151184000,183648000,327840000,49680000,4640000,65688000,165688000,7088000,622600000,859616000
1714745230000,89728000,337976000,781192000,235712000,409824000,530616000,1001928000,58336000,463048000,33360000,186176000,310520000,255328000,852784000,1600000,128432000,5258976000,105840000,1136176000,209512000,512000,178296000,462112000,182424000,122752000,491376000,46560000,5952000,130320000,226440000,18008000,598992000,1510328000
1714745240000,108904000,218592000,709304000,231840000,178480000,419696000,916664000,106448000,619360000,8856000,192480000,276136000,201360000,853864000,2016000,104736000,5324912000,106384000,988408000,182776000,1728000,131288000,414672000,132496000,110880000,1480240000,44928000,5664000,76192000,191976000,9808000,606144000,1421128000
1714745250000,89384000,212456000,595112000,211360000,237928000,428152000,951008000,54624000,539016000,8640000,191904000,206704000,207160000,517696000,2016000,121568000,4573392000,86256000,1017432000,141056000,1728000,140024000,440544000,128488000,157344000,267072000,38000000,6480000,59336000,167896000,11616000,597968000,967688000
1714745260000,90664000,261352000,656736000,237952000,330192000,535728000,942120000,47128000,522976000,4320000,183664000,171048000,236000000,742904000,1600000,146592000,3975648000,105888000,1080808000,171968000,1728000,167400000,474592000,177136000,120608000,294240000,36720000,5408000,95624000,229504000,17536000,598216000,1205000000
1714745270000,86856000,192408000,607056000,210072000,222280000,445472000,918000000,55640000,568664000,3408000,183328000,218216000,220832000,791448000,2784000,132480000,4558496000,97760000,967376000,209160000,512000,116808000,409760000,185560000,180768000,1482688000,84144000,5664000,67744000,173216000,13632000,633272000,1399312000
1714745280000,88944000,219920000,594080000,222576000,260608000,742168000,944936000,74776000,489216000,4848000,179312000,182184000,289624000,533728000,5744000,101072000,4001296000,126352000,1199312000,140512000,512000,150816000,680256000,131592000,134960000,1747728000,29568000,6096000,59856000,194952000,26224000,615912000,986952000
1714745290000,89776000,320264000,1197632000,208800000,421528000,446456000,912288000,47848000,539664000,9696000,192576000,240440000,225400000,1489552000,4384000,107488000,6894912000,206240000,928880000,219288000,1728000,92800000,456224000,148120000,129024000,172224000,42944000,6720000,62336000,205144000,16352000,602304000,1393208000
1714745300000,84112000,263168000,596976000,235608000,235464000,430568000,954720000,63832000,387568000,4320000,205808000,207968000,178064000,697472000,3376000,99712000,3924880000,82368000,773344000,113648000,1080000,64952000,357744000,108288000,107392000,1482704000,22320000,4624000,44080000,162680000,14976000,617600000,1370128000
1714745310000,80896000,187232000,504112000,219768000,215952000,486528000,778656000,50536000,318984000,8184000,177488000,161992000,220576000,488496000,6336000,133648000,3454288000,100720000,987280000,61968000,512000,111240000,434320000,86560000,58448000,111312000,17616000,4992000,57976000,118752000,10448000,548520000,871984000
1714745320000,88752000,190936000,608696000,220016000,242416000,478024000,812936000,67936000,415768000,3864000,177872000,213304000,234296000,665216000,2192000,105696000,4258384000,100528000,1074216000,113744000,1728000,109136000,441504000,114968000,155760000,200304000,29984000,5712000,77384000,167040000,16232000,622736000,1117704000
1714745330000,92672000,185584000,666960000,226416000,394896000,708056000,972072000,60744000,514456000,11064000,186800000,206384000,278888000,683920000,7520000,111672000,4661360000,178048000,1308856000,159040000,512000,122296000,613728000,126320000,119616000,1484224000,71936000,8448000,45192000,189792000,16880000,629168000,1461648000
1714745340000,112328000,323088000,778328000,221720000,355864000,582024000,895256000,49288000,472144000,5832000,191648000,270192000,243200000,1710112000,2192000,130288000,6757712000,89904000,1114520000,217968000,512000,109896000,500912000,160512000,134400000,500304000,48464000,5280000,85088000,204480000,16816000,614968000,1205048000
1714745350000,89080000,282736000,746792000,219640000,327904000,508992000,1010640000,87960000,405784000,6360000,182064000,287032000,221712000,871192000,2016000,224224000,5155952000,119920000,1009904000,116168000,512000,132520000,525248000,112376000,78512000,247104000,76416000,5232000,81872000,130512000,12568000,584112000,1075808000
1714745360000,91024000,206224000,638496000,242936000,302352000,430904000,867200000,69968000,619120000,7344000,177968000,207816000,214160000,627128000,26112000,128192000,5073776000,99040000,996560000,161848000,512000,94520000,426928000,119920000,165984000,1496400000,30624000,4992000,62056000,208504000,9752000,649568000,1502600000
1714745370000,88232000,234544000,611048000,210680000,244904000,490360000,911088000,53912000,481488000,3936000,183120000,205080000,208720000,702784000,4560000,79600000,4693184000,88176000,1046216000,143608000,512000,110560000,474384000,116384000,103920000,75072000,43920000,5776000,59032000,151400000,9056000,594072000,1014952000
1714745380000,100680000,138728000,512232000,222336000,236240000,429752000,915280000,84176000,423328000,4920000,199808000,159584000,219144000,471664000,3968000,68192000,4177744000,91584000,909352000,95424000,1728000,93544000,340464000,113784000,85296000,264192000,31440000,5136000,91624000,157184000,8096000,615416000,876128000
1714745390000,83520000,176272000,566592000,222400000,215872000,436488000,890440000,44056000,366152000,2880000,184816000,166024000,216520000,545968000,3376000,126696000,3989856000,96864000,958088000,129560000,1080000,84280000,460096000,134976000,61472000,1481072000,17376000,5264000,69736000,132984000,29408000,581368000,1328024000
1714745400000,93448000,160624000,564752000,217712000,391736000,572208000,895584000,65392000,337328000,4392000,180784000,208792000,224736000,500064000,22144000,101824000,5958672000,113696000,1241184000,202648000,512000,184864000,525248000,116520000,130192000,439680000,46752000,5712000,96864000,176344000,16680000,596832000,1234520000
1714745410000,91640000,273688000,760824000,211288000,219888000,425504000,783312000,43936000,474864000,6288000,186064000,251736000,207928000,988328000,2192000,136960000,4470704000,90288000,897152000,123560000,5184000,86056000,407904000,144152000,125344000,79584000,38592000,4320000,53080000,175384000,13480000,601312000,969904000
1714745420000,88952000,158296000,518496000,222072000,186008000,389784000,930736000,54936000,454408000,10080000,188112000,175248000,228824000,501800000,1600000,182544000,3886752000,77776000,1005408000,89016000,1728000,82416000,392672000,126696000,138032000,1469968000,51888000,5904000,56080000,235712000,17312000,583856000,1392336000
1714745430000,97864000,193992000,579624000,210816000,260464000,495216000,922872000,62112000,527496000,11520000,193728000,189264000,222912000,724352000,6336000,135024000,4309808000,98352000,926528000,108048000,1728000,133072000,425888000,116232000,191456000,133296000,50208000,5280000,82184000,201104000,12040000,625040000,1330256000
1714745440000,89552000,173048000,552088000,217904000,228016000,399600000,907320000,40128000,510648000,2952000,184768000,175192000,206744000,590736000,2192000,226832000,4099776000,83728000,862256000,102728000,1728000,95904000,373376000,105184000,154448000,130992000,47040000,4608000,50216000,226400000,16480000,619176000,1027848000
1714745450000,89552000,169264000,492472000,244096000,221104000,410560000,882496000,51376000,505560000,7800000,179088000,163320000,226320000,488248000,2784000,47456000,3877216000,79616000,892544000,120368000,1080000,96224000,398992000,106664000,293728000,1489008000,18384000,4224000,53104000,178472000,12416000,607800000,1393848000
1714745460000,86560000,176928000,603416000,241064000,210488000,410872000,760544000,54368000,374760000,4848000,179936000,158920000,208656000,533664000,1600000,54576000,4254416000,88128000,888048000,115888000,512000,122352000,392560000,108848000,63056000,111984000,16688000,4992000,49976000,126080000,13320000,631816000,1017224000
1714745470000,83584000,150176000,534800000,215048000,165152000,478160000,793856000,56656000,342320000,4848000,173216000,170056000,220384000,476200000,3376000,144528000,3905840000,78096000,1050800000,109128000,512000,110168000,420592000,122200000,66064000,238800000,15840000,5184000,56720000,126240000,10576000,599712000,854600000
1714745480000,93360000,207528000,641184000,233352000,232040000,432816000,899296000,44080000,517720000,4848000,186256000,193496000,215208000,648192000,6336000,85424000,4341792000,99600000,976024000,158552000,1080000,103120000,392656000,123352000,151840000,1484432000,59088000,6480000,88096000,210632000,17368000,607888000,1407768000
1714745490000,84456000,146448000,482048000,211096000,205456000,477912000,793256000,44008000,367200000,14328000,182080000,145536000,212608000,538512000,26704000,51568000,3889296000,85824000,1043144000,102032000,512000,92528000,413872000,101464000,56048000,275136000,14544000,4560000,73120000,115848000,19608000,549040000,906128000
1714745500000,93400000,167656000,608576000,213432000,213176000,429336000,860224000,61328000,377616000,2952000,183632000,187304000,200056000,571472000,2192000,122448000,4217632000,95504000,949272000,111376000,1728000,88648000,386896000,117304000,114368000,92352000,50256000,5136000,113800000,184392000,15232000,580560000,1160616000
1714745510000,85632000,166272000,541808000,224632000,199208000,378064000,872016000,66176000,537544000,7728000,179264000,172712000,234592000,559608000,8704000,131648000,3890960000,81472000,928072000,87424000,512000,89576000,376672000,110784000,102144000,1468032000,55920000,5616000,86536000,174472000,16144000,596120000,1391048000
1714745520000,88248000,177304000,498568000,230312000,202088000,403488000,947624000,75712000,604664000,3864000,186032000,184088000,209928000,534064000,3376000,182480000,4176720000,97744000,894768000,117952000,1728000,95408000,410800000,121696000,171272000,169920000,45360000,6000000,74344000,164832000,8848000,621104000,853328000
1714745530000,85824000,174320000,499024000,235656000,236800000,486432000,849120000,55160000,407824000,7728000,183312000,181992000,209840000,492832000,1600000,94368000,4487728000,99008000,1141152000,165400000,1728000,122104000,465792000,94000000,110496000,207984000,27744000,6656000,63984000,165264000,9536000,544112000,1103680000
1714745540000,110928000,227848000,640896000,226400000,271592000,498128000,976344000,70680000,485456000,17664000,186256000,189152000,221928000,650144000,2192000,167424000,4644672000,105024000,1078112000,207720000,512000,122616000,502480000,128752000,188752000,1472752000,36528000,5232000,77728000,187416000,19328000,585296000,1468064000
1714745550000,94880000,144848000,637344000,233896000,190496000,430704000,869920000,52488000,607584000,5760000,186368000,198992000,218536000,659280000,2608000,83552000,3600832000,76480000,944456000,101384000,1728000,102184000,378624000,106064000,219496000,159936000,36960000,5040000,54544000,189320000,9928000,577424000,913784000
1714745560000,89632000,182152000,581056000,231016000,235688000,460544000,866344000,61416000,526920000,4848000,194560000,171120000,230752000,562848000,2016000,120304000,4033408000,85616000,1212752000,112696000,512000,94280000,417600000,127296000,130672000,295824000,57072000,4464000,77576000,236280000,12800000,626016000,1084272000
1714745570000,83664000,224696000,699624000,226880000,410432000,605832000,894904000,95616000,446736000,3864000,187856000,219320000,228048000,723848000,6928000,136048000,5570400000,96160000,1099976000,207848000,512000,125520000,523808000,148488000,78360000,1462512000,34736000,7104000,81728000,156520000,16696000,610048000,1475472000
