sep=,
"Time","Aeqnitch__Aequitas_NEO_A","BATS_BYX_Feeds_A","BATS_BZX_Feeds_A","CBBO_Feeds__Best_Bid_Offer_A","CBOE__BATSEDGA_A","CBOE__BATS_EDGX_A","CDF_feeds_A","CQS_Pillar_feeds_A","CSEMC_Feed__Canadian_Securities_Ex_A","CTS_Pillard_Feeds_A","Canadian_feeds_A","FINRA_tdds_A","IEX_Feeds__TOPS_and_DEEP_A","Intelligent_Cross_ASPEN_A","MEMX_Feeds_A","MIAX_Feeds_A","NASDAQ_Canadian_CXD_Purestream_A","NASDAQ_Canadian_Chix_A","NEW_CQS_Pillar_feeds_A","NYSE_AMEX_OpenBook_A","NYSE_ARCA_Pillar_A","NYSE_Chicago_A","NYSE_Imbalance_A","NYSE_National_A","NYSE_OpenBook_Ultra_A","Nasdaq_BX_Totalview_A","Nasdaq_Chix_feed_CXC_A","New_CTS_Pillard_Feeds_A","Omega_Feed_A","Omega_Lynx_feed_A","TSX_Feeds_A","TSX_Quantumfeed_A","TSX_Venture_QuantumFeed_A","Totalview_A","UTP_Feed_A"
1710936000000,2408,3686.4,40584.8,1804.8000000000002,2444,40962.4,4658.400000000001,19.200000000000003,790.4000000000001,20.8,2616.8,472,3363.2000000000003,96,38812,384,8,645.6,18884.8,667.2,116055.20000000001,774.4000000000001,883.2,1640.8000000000002,22667.2,9378.4,512.8000000000001,4903.2,237.60000000000002,3.2,8,2552,717.6,24104,18059.2
1710939600000,82238.40000000001,83287.20000000001,487329.60000000003,97716,125667.20000000001,446008,388734.4,19.200000000000003,44166.4,20.8,317057.60000000003,4649.6,186946.40000000002,55709.600000000006,172506.40000000002,159489.6,588.8000000000001,25415.2,719928,38158.4,818350.4,81419.20000000001,11853.6,60888.8,322756,143491.2,47928,118552,21052,2559.2000000000003,24036,196697.6,14213.6,553272.8,514192.80000000005
1710943200000,67344.8,45349.600000000006,191313.6,89504,46114.4,146316.80000000002,222252.80000000002,19.200000000000003,20703.2,20.8,106076,238.4,125647.20000000001,29269.600000000002,99380,93058.40000000001,61.6,25323.2,518921.60000000003,21872.800000000003,241955.2,38666.4,17.6,18322.4,108646.40000000001,44124,30229.600000000002,23857.600000000002,17397.600000000002,1744.8000000000002,1520,68906.40000000001,812.8000000000001,286940,256924
1710946800000,39565.600000000006,30022.4,117897.6,57420,28244,83764.8,148981.6,19.200000000000003,14825.6,20.8,68314.40000000001,340,84680.8,20164.800000000003,65575.2,60609.600000000006,63.2,14842.400000000001,326062.4,15598.400000000001,124394.40000000001,30397.600000000002,19.200000000000003,10738.400000000001,75854.40000000001,29071.2,19628,17482.4,11692.800000000001,731.2,1185.6000000000001,44041.600000000006,538.4,182823.2,205476
1710950400000,41273.600000000006,27350.4,107796,51151.200000000004,35952,70538.40000000001,136748,19.200000000000003,13688,20.8,63434.4,805.6,88308,18569.600000000002,55849.600000000006,53384,66.4,13189.6,351279.2,17764,124378.40000000001,31918.4,19.200000000000003,9333.6,65369.600000000006,27510.4,17960.8,16649.600000000002,11402.400000000001,867.2,867.2,39711.200000000004,792,178393.6,178932
1710954000000,40781.600000000006,28177.600000000002,107624.8,61036.8,36752.8,182418.40000000002,274087.2,19.200000000000003,46014.4,20.8,90320,248.8,81624,19491.2,99336.8,52570.4,80.80000000000001,23272,290352.8,16058.400000000001,489175.2,31888.800000000003,17.6,27219.2,117859.20000000001,27580.800000000003,21046.4,86424.8,13924.800000000001,3060,2136.8,49888,2188,152307.2,234056
1710957600000,205963.2,122304.8,542491.2000000001,231210.40000000002,163306.40000000002,322492,823173.6000000001,19.200000000000003,49264,20.8,370936.80000000005,268.8,281134.4,132644.80000000002,184346.40000000002,343520,116,67418.40000000001,1833396.8,68139.2,641160,111055.20000000001,108,49381.600000000006,220318.40000000002,98759.20000000001,97228.8,93748.8,42269.600000000006,3452,3495.2000000000003,251164.80000000002,1320,753717.6000000001,837470.4
1710961200000,123378.40000000001,316480.80000000005,583019.2000000001,168468,170444,303657.60000000003,490004.80000000005,19.200000000000003,52404.8,20.8,300501.60000000003,1262.4,369007.2,102423.20000000001,305738.4,213483.2,176.8,47781.600000000006,1669264,65576,556259.2000000001,311551.2,11398.400000000001,95952.8,367112.80000000005,253655.2,59271.200000000004,160578.40000000002,31000,3269.6000000000004,27850.4,223228,19574.4,1023452.8,1115276
1710964800000,25169.600000000002,27180,118603.20000000001,5111.200000000001,11320.800000000001,24191.2,26403.2,19.200000000000003,1314.4,20.8,88054.40000000001,116.80000000000001,7335.200000000001,1544.8000000000002,9190.4,389.6,8,1691.2,149642.4,4799.2,134546.4,3129.6000000000004,812,3187.2000000000003,349.6,46112.8,4728.8,8792,1137.6000000000001,113.60000000000001,122.4,35879.200000000004,8215.2,290820.8,72465.6
1710968400000,20053.600000000002,442.40000000000003,2264,2.4000000000000004,468.8,11624.800000000001,26595.2,19.200000000000003,333.6,20.8,1755.2,410.40000000000003,14.4,0,1688,444.8,8,8,8601.6,300,57224.8,663.2,16,472.8,3.2,5152.8,8,6783.200000000001,2.4000000000000004,1.6,2.4000000000000004,1.6,1.6,12150.400000000001,6052
1710972000000,120.80000000000001,1279.2,3301.6000000000004,2.4000000000000004,746.4000000000001,5629.6,12.8,19.200000000000003,16.8,20.8,3.2,8,,,1968.8000000000002,384,8,8,12100,364.8,7665.6,1295.2,16,1037.6000000000001,3.2,5668.8,8,8283.2,1.6,1.6,2.4000000000000004,1.6,1.6,16535.2,5085.6
1710975600000,,1130.4,2939.2000000000003,2.4000000000000004,968,10938.400000000001,72,19.200000000000003,44.800000000000004,20.8,3.2,8,,,1054.4,384,8,8,38508.8,2484,11405.6,5897.6,1487.2,4537.6,3.2,8,8,4072,2.4000000000000004,2.4000000000000004,2.4000000000000004,1.6,1.6,63012.8,5796.8
1710979200000,,237.60000000000002,316.8,2.4000000000000004,239.20000000000002,244.8,12.8,19.200000000000003,8,20.8,,412.8,,,8,384,,,38.400000000000006,3.2,112,48.800000000000004,16,48,3.2,,,6584,1.6,1.6,2.4000000000000004,,,8,96
1710982800000,,236,257.6,2.4000000000000004,236,236.8,12.8,19.200000000000003,,20.8,,,,,,384,,,19.200000000000003,,,,25672,,,,,19.200000000000003,,,2.4000000000000004,,,,96
1710986400000,,236,256.8,0.8,236.8,236,8,,,,,,,,,384,,,,,,,8,,,,,,,,2.4000000000000004,,,,
1710990000000,,235.20000000000002,258.40000000000003,,236.8,235.20000000000002,,,,,,,,,,384,,,,,,,,,,,,,,,,,,,
1710993600000,,235.20000000000002,256.8,,236.8,236.8,4.800000000000001,19.200000000000003,12.8,20.8,4,,,,,,,,19.200000000000003,7060,4500.8,6600.8,7420,7665.6,6666.400000000001,,,19.200000000000003,,,,1.6,1.6,,
1710997200000,,236,257.6,,236.8,235.20000000000002,4.800000000000001,19.200000000000003,16,20.8,4,,,,,,,,112,3.2,112,48.800000000000004,16,48,6.4,,,121.60000000000001,,,,1.6,1.6,,
1711000800000,,236,256,,237.60000000000002,515.2,9.600000000000001,19.200000000000003,16,20.8,4,,,,,,,,20,3.2,1622.4,48,16.8,48.800000000000004,6.4,,,95.2,,,,1.6,1.6,,96
1711004400000,,238.4,259.2,,235.20000000000002,24436,99820.8,19.200000000000003,16,20.8,90435.20000000001,8,,,,,,,24394.4,3.2,43184,1835.2,1616.8000000000002,2323.2000000000003,6.4,23018.4,,4984,,,,90246.40000000001,41388.8,191612,17841.600000000002
1711008000000,,235.20000000000002,257.6,,237.60000000000002,33612,20877.600000000002,19.200000000000003,3527.2000000000003,20.8,10459.2,8,,,,,4414.400000000001,4414.400000000001,15452,3.2,44720.8,48.800000000000004,16,48.800000000000004,5.6000000000000005,8,4414.400000000001,701.6,8700,8064,,2075.2000000000003,1484.8000000000002,25908,6879.200000000001
1711011600000,,490.40000000000003,952.8000000000001,,530.4,6404,52.800000000000004,19.200000000000003,16,20.8,68.8,8,,,1212.8,3692,8.8,8.8,11682.400000000001,3.2,15016,48,16,48,5.6000000000000005,8,9.600000000000001,501.6,1.6,1.6,,20,4.800000000000001,13725.6,3781.6000000000004
1711015200000,41310.4,2314.4,3324,4408.8,2359.2000000000003,41546.4,26541.600000000002,19.200000000000003,709.6,20.8,4866.400000000001,8,,1087.2,18407.2,448,8,8,47445.600000000006,4940,205014.40000000002,8120,5693.6,9308.800000000001,163816,4123.2,8,3499.2000000000003,1.6,1.6,2.4000000000000004,5132.8,2245.6,64316.8,40297.600000000006
1711018800000,20914.4,1784.8000000000002,38324,1289.6000000000001,1289.6000000000001,39279.200000000004,23100.800000000003,19.200000000000003,1301.6000000000001,20.8,19449.600000000002,58.400000000000006,1334.4,96,37156,831.2,8,603.2,22890.4,508,154074.4,619.2,728.8000000000001,1631.2,19844,8364.800000000001,16,18520,196,3.2,2.4000000000000004,16179.2,3484,21108.800000000003,39380
1711022400000,956.8000000000001,3733.6000000000004,10070.400000000001,1425.6000000000001,3014.4,11897.6,3020.8,19.200000000000003,1324,20.8,2377.6,136.8,5696,96,4514.400000000001,385.6,8,652,25753.600000000002,1212,30232,776,960,3383.2000000000003,21874.4,8601.6,527.2,6355.200000000001,273.6,8,11.200000000000001,2264.8,1089.6000000000001,17510.4,16544
1711026000000,133685.6,95896.8,524342.4,178092.80000000002,137848.80000000002,481940.80000000005,477806.4,19.200000000000003,52480.8,20.8,355029.60000000003,5967.200000000001,205864.80000000002,73333.6,202119.2,171800,701.6,50550.4,822940,45646.4,820844.8,88042.40000000001,12120,65858.40000000001,325508,147496.80000000002,64234.4,137360,31659.2,3843.2000000000003,30324.800000000003,223110.40000000002,17488,561002.4,535542.4
1711029600000,120952.8,60912.8,271750.4,144080,62053.600000000006,173935.2,383722.4,19.200000000000003,32344,20.8,185520,291.2,173349.6,52214.4,119484.8,141043.2,97.60000000000001,37929.6,671246.4,24364,289502.4,57576,24,20916,128544,62832,49656,47652.8,25130.4,2683.2000000000003,2290.4,122760,893.6,364791.2,360552.80000000005
1711033200000,58801.600000000006,50521.600000000006,171037.6,79739.20000000001,41688,121687.20000000001,204632,19.200000000000003,15628.800000000001,20.8,98677.6,281.6,115628.8,32702.4,89021.6,94904.8,72,20512,515603.2,19880.800000000003,207396,41308.8,19.200000000000003,15209.6,99528,47214.4,28352,27792,16445.600000000002,1151.2,1352.8000000000002,65068,882.4000000000001,250636,256519.2
1711036800000,42058.4,35721.6,119774.40000000001,59140,37042.4,98474.40000000001,151861.6,19.200000000000003,11167.2,20.8,76122.40000000001,920,93942.40000000001,23619.2,63831.200000000004,62405.600000000006,61.6,13812.800000000001,379469.60000000003,16570.4,155680,37240,18.400000000000002,11127.2,75281.6,32780.8,21004,20765.600000000002,12050.400000000001,773.6,1047.2,47707.200000000004,596,192228.80000000002,215596.80000000002
1711040400000,77527.2,51063.200000000004,230826.40000000002,93624,47560.8,140012,237090.40000000002,19.200000000000003,17336,20.8,139989.6,254.4,141632.80000000002,51664.8,92757.6,115189.6,66.4,24260.800000000003,586188,17757.600000000002,266220.8,57447.200000000004,21.6,15964.800000000001,127932.8,55980,36852,39164,17254.4,888,1912,86886.40000000001,621.6,302044,294169.60000000003
1711044000000,71797.6,62114.4,218759.2,85530.40000000001,57792,144724,223072,19.200000000000003,16216.800000000001,20.8,126010.40000000001,373.6,147164.80000000002,39228.8,105303.20000000001,111091.20000000001,75.2,22334.4,558996,23510.4,246148,54448.8,136,18500.8,117197.6,61626.4,32826.4,29030.4,19044.8,1005.6,1148.8,73803.2,468,325218.4,318332.80000000005
1711047600000,101106.40000000001,336535.2,581955.2000000001,126976,166612.80000000002,308043.2,488687.2,19.200000000000003,58091.200000000004,20.8,341168,1420.8000000000002,346128,94705.6,292524,195477.6,293.6,48497.600000000006,1592251.2000000002,58816,545399.2000000001,291322.4,11718.400000000001,94642.40000000001,377838.4,262619.2,67657.6,159646.40000000002,26560.800000000003,3778.4,31152.800000000003,234580,19700.800000000003,999018.4,1015550.4
1711051200000,25090.4,26685.600000000002,117732,4373.6,11714.400000000001,25418.4,24168,19.200000000000003,1464.8000000000002,20.8,65160,144.8,4646.400000000001,1416.8000000000002,9542.4,398.40000000000003,8,1637.6000000000001,142454.4,4084,123848,1399.2,928.8000000000001,2702.4,252.8,42273.600000000006,4264,8644.800000000001,1176.8,92.80000000000001,123.2,26780.800000000003,4503.2,279906.4,72133.6
1711054800000,20316.800000000003,961.6,3139.2000000000003,2.4000000000000004,371.20000000000005,9197.6,26466.4,19.200000000000003,340.8,20.8,175.20000000000002,411.20000000000005,15.200000000000001,0,1643.2,436,8,8,8097.6,260.8,56866.4,652,16,442.40000000000003,3.2,5881.6,8,6744.8,2.4000000000000004,1.6,2.4000000000000004,1.6,0.8,10579.2,5856
1711058400000,123.2,852,4017.6000000000004,2.4000000000000004,439.20000000000005,3260.8,12.8,19.200000000000003,16.8,20.8,3.2,8,,,1631.2,384,8,8,6969.6,324.8,7157.6,384,16,1203.2,3.2,5956,8,8321.6,1.6,1.6,2.4000000000000004,1.6,0.8,10448,3660
1711062000000,,1078.4,2468.8,2.4000000000000004,970.4000000000001,11446.400000000001,77.60000000000001,19.200000000000003,52,20.8,3.2,8,,,1074.4,384,8,8,37944.8,2503.2000000000003,11696,6723.200000000001,1416,6005.6,3.2,8,8,4270.400000000001,2.4000000000000004,2.4000000000000004,2.4000000000000004,1.6,0.8,61952.8,5600.8
1711065600000,,242.4,305.6,2.4000000000000004,236,246.4,12.8,19.200000000000003,8,20.8,,412.8,,,8,384,,,38.400000000000006,3.2,112,48,16,48.800000000000004,3.2,,,6596.8,1.6,1.6,2.4000000000000004,,,8,96
1711069200000,,236,260.8,2.4000000000000004,237.60000000000002,236.8,12.8,19.200000000000003,,20.8,,,,,,384,,,19.200000000000003,,,,,43794.4,,,,19.200000000000003,,,2.4000000000000004,,,,96
1711072800000,,238.4,260.8,0.8,236.8,235.20000000000002,8.8,,,,,,,,,384,,,,,,,,38940,,,,,,,2.4000000000000004,,,,
1711076400000,,235.20000000000002,258.40000000000003,,236.8,234.4,,,,,,,,,,384,,,,,,,,,,,,,,,,,,,
1711080000000,,236,255.20000000000002,,236,235.20000000000002,2.4000000000000004,19.200000000000003,13.600000000000001,20.8,4.800000000000001,,,,,,,,19.200000000000003,3751.2000000000003,4620,7725.6,8677.6,7736.8,6648.8,,,19.200000000000003,,,,1.6,0.8,,
1711083600000,,235.20000000000002,259.2,,236.8,235.20000000000002,2.4000000000000004,19.200000000000003,16,20.8,4.800000000000001,,,,,,,,119.2,3.2,112,48.800000000000004,16,48,6.4,,,120.80000000000001,,,,1.6,0.8,,
1711087200000,,236,256.8,,236.8,524.8000000000001,8.8,19.200000000000003,16,20.8,4.800000000000001,,,,,,,,20,3.2,1730.4,48,16,48,6.4,,,92,,,,1.6,0.8,,96
1711090800000,,235.20000000000002,257.6,,236.8,24616,99363.20000000001,19.200000000000003,16,20.8,90626.40000000001,8,,,,,,,23366.4,3.2,67116,1824.8000000000002,1485.6000000000001,1695.2,6.4,24109.600000000002,,4997.6,,,,90332,41485.600000000006,152072,16960.8
1711094400000,,236,258.40000000000003,,236,32296.800000000003,21060,19.200000000000003,3535.2000000000003,20.8,10460,8,,,,,4414.400000000001,4414.400000000001,15660.800000000001,2.4000000000000004,44652.8,48,16,48,4,8,4414.400000000001,368.8,8734.4,8740,,2073.6,1471.2,24723.2,7070.400000000001
1711098000000,,504,960.8000000000001,,543.2,8585.6,54.400000000000006,19.200000000000003,16,20.8,68.8,8,,,1354.4,4951.200000000001,10.4,8.8,19203.2,2.4000000000000004,16659.2,48,16,48,4,8,8.8,312,1.6,1.6,,20,4.800000000000001,25856.800000000003,6195.200000000001
1711101600000,41215.200000000004,2591.2000000000003,3099.2000000000003,4408.8,2730.4,42110.4,26602.4,19.200000000000003,715.2,20.8,5018.400000000001,8,,1087.2,18872,467.20000000000005,8,8,47878.4,4784,213234.40000000002,7912,6087.200000000001,9368.800000000001,86340,4511.2,8,2564.8,1.6,1.6,2.4000000000000004,5200.8,2407.2000000000003,63292,40759.200000000004
1711105200000,20932,3416,19831.2,1480,2100.8,15884,23332,19.200000000000003,1880.8000000000002,20.8,19072,47.2,1340,96,12241.6,575.2,8,605.6,25564.800000000003,1112.8,145865.6,988.8000000000001,660.8000000000001,1766.4,18972,10194.400000000001,16.8,15353.6,203.20000000000002,3.2,2.4000000000000004,16234.400000000001,3734.4,19904,53004.8
1711108800000,1723.2,2973.6000000000004,8958.4,1414.4,2664.8,10132,4896.8,19.200000000000003,868,20.8,3945.6000000000004,179.20000000000002,3300.8,96,3940,396,8,748.8000000000001,21700,762.4000000000001,36024.8,663.2,940,1688,31122.4,9009.6,516.8000000000001,5717.6,253.60000000000002,3.2,4.800000000000001,4328.8,1178.4,21206.4,15076.800000000001
1711112400000,123227.20000000001,87478.40000000001,516586.4,142080,138088.80000000002,471823.2,397853.60000000003,19.200000000000003,57552,20.8,342780,4943.200000000001,198137.6,59980.8,208715.2,168972,641.6,34091.200000000004,753175.2000000001,45289.600000000006,845546.4,84448,12116,69355.2,344856,148722.4,52336.8,120963.20000000001,24996.800000000003,2972.8,25456,218967.2,16468,566564,559346.4
1711116000000,107359.20000000001,51873.600000000006,208008,123431.20000000001,50029.600000000006,151972.80000000002,304965.60000000003,19.200000000000003,27095.2,20.8,184292.80000000002,268,117468,34177.6,99225.6,114068.8,84,32217.600000000002,560648,22824,240012,47103.200000000004,20.8,17756,115307.20000000001,44982.4,45157.600000000006,25872,22417.600000000002,1784,1771.2,110190.40000000001,1008,287317.60000000003,292487.2
1711119600000,54863.200000000004,52107.200000000004,180907.2,82212.8,39365.600000000006,115660.8,201798.40000000002,19.200000000000003,15953.6,20.8,94520,205.60000000000002,117532,36100,86820.8,89120.8,104,20402.4,506008.80000000005,19741.600000000002,205559.2,49422.4,18.400000000000002,15005.6,99875.20000000001,52902.4,26485.600000000002,21603.2,15217.6,846.4000000000001,1217.6000000000001,62468.8,659.2,279703.2,240191.2
1711123200000,50055.200000000004,36741.6,131444,68824,36475.200000000004,82165.6,156284.80000000002,19.200000000000003,13511.2,20.8,89927.20000000001,284.8,96728.8,28349.600000000002,63852,63446.4,91.2,17244.8,404940,17600.8,142724,41584,17.6,10800.800000000001,72301.6,38347.200000000004,24954.4,24058.4,12084.800000000001,796,1048,59852,773.6,219560.80000000002,217982.40000000002
1711126800000,36840.8,23164,106417.6,48698.4,25866.4,73887.2,120358.40000000001,19.200000000000003,9420,20.8,71805.6,452.8,79128,19709.600000000002,54321.600000000006,58408.8,60.800000000000004,12529.6,267295.2,13640,120241.6,24434.4,19.200000000000003,8658.4,61040.8,26837.600000000002,16816,16432.8,10344.800000000001,666.4000000000001,1030.4,42002.4,360,144990.4,145200
1711130400000,33772,28002.4,105872.8,46196.8,26852,72569.6,116453.6,19.200000000000003,9496.800000000001,20.8,58928.8,260.8,82719.20000000001,20846.4,56251.200000000004,53784.8,62.400000000000006,11460,318496.80000000005,13096.800000000001,121324.8,30442.4,96.80000000000001,9252.800000000001,65063.200000000004,28239.2,16905.600000000002,16636.8,9783.2,608.8000000000001,997.6,39641.600000000006,404.8,164480,170918.40000000002
1711134000000,107387.20000000001,318768,603738.4,117400,208608.80000000002,338232.80000000005,452729.60000000003,19.200000000000003,48568.8,20.8,355382.4,1264,369366.4,100731.20000000001,267856.8,213640,164,43795.200000000004,1806696,69892,539400.8,321662.4,11431.2,103538.40000000001,401072.80000000005,260220,57509.600000000006,167968.80000000002,29482.4,2841.6000000000004,31658.4,250332,19586.4,1043812.8,1116134.4000000001
1711137600000,24536,23120,109751.20000000001,4873.6,7205.6,20703.2,25247.2,19.200000000000003,1479.2,20.8,74606.40000000001,133.6,6966.400000000001,1454.4,8815.2,392.8,8,1633.6000000000001,137540,4706.400000000001,139822.4,2104.8,820,2613.6000000000004,157.60000000000002,44721.600000000006,4446.400000000001,8303.2,1122.4,48,122.4,31367.2,4975.200000000001,289876.8,74100
1711141200000,21703.2,398.40000000000003,2230.4,2.4000000000000004,280,6689.6,27188,19.200000000000003,362.40000000000003,20.8,243.20000000000002,419.20000000000005,14.4,0,1579.2,438.40000000000003,8,8,13998.400000000001,196.8,47742.4,325.6,16,436.8,2.4000000000000004,5394.400000000001,8,6586.400000000001,2.4000000000000004,1.6,2.4000000000000004,1.6,0.8,15430.400000000001,10660
1711144800000,120.80000000000001,265.6,2048,2.4000000000000004,262.40000000000003,2532.8,12.8,19.200000000000003,17.6,20.8,3.2,8,,,906.4000000000001,384,8,8,1271.2,12.8,5372.8,792.8000000000001,16,50.400000000000006,2.4000000000000004,116,8,8289.6,1.6,1.6,2.4000000000000004,1.6,0.8,13805.6,842.4000000000001
1711148400000,1.6,832,1931.2,2.4000000000000004,852,11286.400000000001,63.2,19.200000000000003,40,20.8,3.2,8,,,970.4000000000001,384,8,8,37434.4,2473.6000000000004,11523.2,5548.8,1383.2,4340.8,2.4000000000000004,8,8,4096,2.4000000000000004,2.4000000000000004,2.4000000000000004,1.6,0.8,61080,5034.400000000001
1711152000000,0.8,237.60000000000002,307.20000000000005,2.4000000000000004,236.8,249.60000000000002,12.8,19.200000000000003,8,20.8,,420.8,,,8,384,,,38.400000000000006,3.2,112,48,16,48,2.4000000000000004,,,6472,1.6,1.6,2.4000000000000004,,,8,96
1711155600000,0.8,235.20000000000002,258.40000000000003,2.4000000000000004,238.4,236.8,12.8,19.200000000000003,,20.8,,,,,,384,,,4203.2,,,,24101.600000000002,,,,,3648,,,2.4000000000000004,,,,96
1711159200000,0.8,236,260,0.8,,238.4,8.8,19.200000000000003,,20.8,,,,,,384,,,4185.6,,,,8,,,,,3823.2000000000003,,,2.4000000000000004,,,,
1711162800000,0.8,237.60000000000002,257.6,,,236,,,,,,,,,,384,,,,,,,,29806.4,,,,,,,,,,,
1711166400000,0.8,236,256.8,,,234.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711170000000,0.8,235.20000000000002,260,,,234.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711173600000,0.8,238.4,256.8,,,233.60000000000002,,19.200000000000003,,20.8,,,,,,,,,49.6,6515.200000000001,4870.400000000001,8033.6,7968,668.8000000000001,3919.2000000000003,,,140.8,,,,,,,
1711177200000,0.8,235.20000000000002,256,,,233.60000000000002,,19.200000000000003,,20.8,,,,,,,,,1722.4,3.2,7440,48.800000000000004,16,48.800000000000004,6.4,,,4985.6,,,,,,,
1711180800000,0.8,236.8,256,,,233.60000000000002,,19.200000000000003,,20.8,,,,,,,,,20,3.2,112,48,16.8,48,6.4,,,91.2,8716.800000000001,8720.800000000001,,,,,
1711184400000,0.8,236,688,,,234.4,,19.200000000000003,,20.8,,,,,,,,,20,3.2,112,48,16,48,6.4,,,92,1.6,1.6,,,,,
1711188000000,0.8,236,688,,,233.60000000000002,,19.200000000000003,,20.8,,,,,,4021.6000000000004,,,879.2,4391.2,392,8076.8,5501.6,7809.6,4112,22382.4,,128,1.6,1.6,,,,191593.6,96
1711191600000,0.8,2493.6000000000004,1712.8000000000002,,,2355.2000000000003,,19.200000000000003,,20.8,,,,,,684.8000000000001,,,12484.800000000001,2468.8,3219.2000000000003,2712.8,3434.4,2663.2000000000003,57.6,95.2,,5028,2.4000000000000004,3.2,,,,191.20000000000002,23031.2
1711195200000,0.8,291.2,391.20000000000005,,,304,,19.200000000000003,,20.8,,,,,,384,,,9836.800000000001,204,13075.2,204.8,2215.2000000000003,3026.4,33345.6,12,,1324.8000000000002,1.6,1.6,,,,633.6,9761.6
1711198800000,0.8,315.20000000000005,424.8,,,72733.6,,19.200000000000003,,20.8,,,,,,27855.2,,,24881.600000000002,4493.6,20032.800000000003,8188,6131.200000000001,11732,17889.600000000002,52,,8508,1.6,1.6,,,,54475.200000000004,19016.8
1711202400000,,321.6,332,,,1037.6000000000001,,19.200000000000003,,20.8,,,,,,27142.4,,,26506.4,2800,12748,247.20000000000002,3260,3320,15635.2,62.400000000000006,,5864,1.6,1.6,,,,249.60000000000002,22195.2
1711206000000,,304,338.40000000000003,,,491.20000000000005,,19.200000000000003,,20.8,,,,,,392,,,14433.6,15163.2,12452.800000000001,208,20300.800000000003,3120,4700,51.2,,5900,77.60000000000001,78.4,,,,13107.2,13741.6
1711209600000,,306.40000000000003,313.6,,,438.40000000000003,,19.200000000000003,,20.8,,,,,,386.40000000000003,,,13470.400000000001,28433.600000000002,12589.6,206.4,21358.4,84580,4899.2,,,5815.200000000001,78.4,78.4,,,,,12388
1711213200000,,285.6,291.2,,,328,,19.200000000000003,,20.8,,,,,,387.20000000000005,,,12137.6,2309.6,12260,224,17.6,24835.2,4787.2,,,5571.200000000001,78.4,1.6,,,,,
1711216800000,,261.6,272.8,,236,263.2,,19.200000000000003,,20.8,,,,,,384,,,6276,1872,,193.60000000000002,16.8,2720,4937.6,,,4716,1.6,1.6,,,,,
1711220400000,,236.8,257.6,,236.8,234.4,,19.200000000000003,,20.8,,,,,,19771.2,,,5112.8,25776.800000000003,,,17311.2,,,,,5540.8,1.6,1.6,,,,,
1711224000000,,236.8,256.8,,236.8,236,,,,,,,,,,125984.8,,,,,,,,,,,,,2.4000000000000004,2.4000000000000004,,,,,
1711227600000,,235.20000000000002,257.6,,236.8,235.20000000000002,,,,,,,,,,438.40000000000003,,,,,,,,,,,,,1.6,1.6,,,,,
1711231200000,,234.4,256.8,,236.8,235.20000000000002,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1711234800000,,238.4,257.6,,236,233.60000000000002,,,,,,,,,,,,,,,,,,,,,,,2.4000000000000004,2.4000000000000004,,,,,
1711238400000,,236.8,256.8,,236.8,235.20000000000002,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
1711242000000,,236,258.40000000000003,,236.8,236.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711245600000,,234.4,257.6,,235.20000000000002,242.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711249200000,,236,256.8,,236.8,234.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711252800000,,235.20000000000002,258.40000000000003,,232,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711256400000,,236,258.40000000000003,,,236.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711260000000,,236,256.8,,,237.60000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711263600000,,235.20000000000002,256,,,238.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711267200000,,236.8,258.40000000000003,,,235.20000000000002,,,,,,,,,,,,,,,,,,,,,,,8720.800000000001,8718.4,,,,,
1711270800000,,235.20000000000002,257.6,,,236,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1711274400000,,236,260.8,,234.4,236.8,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1711278000000,,237.60000000000002,257.6,,238.4,235.20000000000002,,,,,,,,,,,,,,,,,,,,,,,3.2,3.2,,,,,
1711281600000,,237.60000000000002,260,,236,236.8,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1711285200000,,236,256.8,,240,238.4,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1711288800000,,236,263.2,,236.8,235.20000000000002,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1711292400000,,236,258.40000000000003,,236.8,236,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1711296000000,,235.20000000000002,259.2,,241.60000000000002,236,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1711299600000,,236.8,261.6,,236,236,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1711303200000,,236,258.40000000000003,,236.8,237.60000000000002,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
