sep=,
"Time","Aeqnitch__Aequitas_NEO_A","BATS_BYX_Feeds_A","BATS_BZX_Feeds_A","CBBO_Feeds__Best_Bid_Offer_A","CBOE__BATSEDGA_A","CBOE__BATS_EDGX_A","CDF_feeds_A","CSEMC_Feed__Canadian_Securities_Ex_A","Canadian_feeds_A","FINRA_tdds_A","IEX_Feeds__TOPS_and_DEEP_A","Intelligent_Cross_ASPEN_A","MEMX_Feeds_A","MIAX_Feeds_A","NASDAQ_Canadian_CXD_Purestream_A","NASDAQ_Canadian_Chix_A","NEW_CQS_Pillar_feeds_A","NYSE_AMEX_OpenBook_A","NYSE_ARCA_Pillar_A","NYSE_Chicago_A","NYSE_Imbalance_A","NYSE_National_A","NYSE_OpenBook_Ultra_A","Nasdaq_BX_Totalview_A","Nasdaq_Chix_feed_CXC_A","New_CTS_Pillard_Feeds_A","Omega_Feed_A","Omega_Lynx_feed_A","TSX_Feeds_A","TSX_Quantumfeed_A","TSX_Venture_QuantumFeed_A","Totalview_A","UTP_Feed_A"
1714752520000,7298664,3116416,7741368,33983208,2453928,7070776,102837224,1279824,29100568,88296,9589120,1641096,7198216,4284152,6048,2227384,68500576,2237440,15437232,3519328,2752,1068128,9789456,3424744,2739104,1701168,1789616,77184,606136,7554792,18888,22846928,24853216
1714752530000,3758240,1939280,11611392,9931960,2717624,5968304,49236008,1050192,21082808,13944,8653696,2791752,6887856,6474264,5808,1157104,41099744,2304976,12885768,2580208,2104,940856,9640320,2892992,2282152,4230128,1109136,63328,337904,4576744,58032,20334216,19121776
1714752540000,3872200,3651112,10764816,14417560,1822528,4881968,50809496,969392,15568304,16584,9393024,2575488,4957680,6288600,9424,1176312,65578288,1606144,9800680,4477192,1024,866640,6575584,3803792,1760192,1627664,967872,58768,352544,4748944,108920,22756496,23222936
1714752550000,3612880,2272112,7712480,12794728,1960744,4983624,43179728,923400,12725064,8256,7382640,1640184,4779088,4585776,7056,1055968,44500176,1609296,9804192,3222632,1024,742464,6448928,2449696,1322368,1561584,979136,50240,533664,3985456,37416,16151200,20204280
1714752560000,3424480,2449120,7895112,12175080,2228520,4714384,35156192,799424,12606864,15456,7275104,1845296,4175248,4385056,6048,1030504,45471696,1691936,7717808,2786928,1024,576184,6317856,2420808,1527000,4262256,730448,62496,555152,4038680,64432,16141912,19418336
1714752570000,12340536,2547856,6704192,46093136,1879088,9837056,169260944,1694112,16044696,26520,6718448,1488304,9434312,3242112,33104,3495000,50499024,1615312,22521728,3035128,1024,1621320,13893088,2652264,1770232,3473440,3172288,67344,808720,15594624,36224,17814256,17029120
1714752580000,8089336,4667128,16441632,34088768,3607152,8071424,107438584,1777504,58556424,15912,12081728,3955104,7671512,9116184,8064,2866880,98718416,2692448,17157272,4985040,1024,1171232,11188336,4434488,4016184,2176224,2014608,157808,1417288,10143144,93848,30556864,33376056
1714752590000,3630632,3053896,13444776,15966168,1896976,5276472,42421600,1092248,32292424,31368,7841776,2651552,5852296,6479040,8240,1169712,55477776,1748064,11809544,3794264,1024,850864,7782336,3446504,3287328,4740992,961840,66784,643072,4637624,85592,20875792,23935112
1714752600000,3861192,3203048,10408992,14887448,2179456,6052568,47964872,873136,14395272,10224,8539152,2549152,6293784,5715080,10672,1035592,58051968,2014368,12542872,4444072,1024,995392,8642320,3403248,1509400,2641392,935664,66656,511328,4522080,83680,23113400,25484064
1714752610000,3336568,2050296,8413888,8780600,1641352,14438056,27300264,1813280,11477096,15384,6646848,1692944,12610608,4247864,15296,2321544,46347952,1545232,33592256,3047848,1024,2226784,18689952,2379536,1267456,5449936,1080992,65280,402432,3622328,103624,16744664,16601328
1714752620000,7605120,6776352,25003128,26338816,5161856,13782864,100625576,2509096,30575568,11208,16550848,5850848,12777632,13647376,9072,1476192,141333888,3961392,29578040,8196352,2104,2295440,17557456,6800432,3394656,4151824,1726224,103440,490960,9134272,50576,44756696,50276000
1714752630000,9308736,5653976,21812992,36532656,5095256,4685472,123213872,930008,37693240,24072,16092496,5147936,5056880,12808304,9072,3125632,135394336,3507136,10103512,5547608,1592,733368,6550240,5494392,4027904,1097328,2145376,139344,787896,11563608,66048,38945368,39799224
1714752640000,4516712,2781768,6760912,17073016,2365360,6783520,60525984,1236224,10432232,14928,8404144,1245592,6468904,3859888,10080,1486208,59676112,1806032,14157592,2958448,1024,990304,8483040,2998384,1053680,1776768,1384240,62272,261928,5537040,23080,21092056,21118088
1714752650000,3516416,2922904,10797720,14376448,2168688,6121464,46079816,1134760,17930736,114144,8079024,2292432,6013872,5851560,7056,1127536,67287856,1856784,13472448,3599464,1024,926352,8681408,3056104,2074232,5284160,941680,79872,344136,4170960,163976,20349448,21089760
1714752660000,2893168,2226528,10174336,11344776,1861992,5005520,35900280,804504,12280128,10752,6511456,2500240,5128168,5728920,6048,948320,47688736,1431552,10245376,2855768,1024,781192,7151536,2333832,1433408,1557792,793104,60800,447048,3368336,32928,16683136,17561776
1714752670000,8273152,3757320,12204856,29823728,4622024,14046928,107365936,2403448,31651200,18096,10245840,2795232,13082536,7652480,3616,3224840,77712384,2533600,31760176,4198496,1592,2112056,19469840,4064640,3241632,5820560,2551312,150064,502200,9144432,56384,25004488,26936624
1714752680000,10439368,6137480,23588680,37086576,3198336,7449992,134662712,1415128,40478848,19608,16977696,5780136,9858040,12021064,7056,1514904,142710080,3890000,24695120,6932864,1024,1672864,9885152,6673688,4587360,5520032,1787152,118688,1426904,12543528,32088,44335080,38536168
1714752690000,15058712,5950520,18560224,53575568,4968520,12348936,189063000,2243888,23711152,17496,14507760,4456832,11184032,12675120,5632,4380912,128833616,3301760,27586976,7145984,1592,1782000,17164000,5712384,2287104,4447952,3326384,136400,834856,15619704,42536,35968216,37075280
1714752700000,13118272,2766280,21115864,43260800,1934656,4864648,146073208,1154016,55123920,20904,7729856,4781608,4587640,11267584,8832,1620400,57750448,1765024,10188224,3258056,1024,759072,6322896,2900120,5618304,1271568,1444768,65088,1172472,9992208,50304,19643000,20064720
1714752710000,4892416,1885352,7435936,17554960,2465248,6771752,68007624,1069768,21653456,16584,6551568,1605128,6380200,5023856,8064,1475376,43952224,1808448,13683880,2452072,2240,1018240,8299792,2266456,2298656,4294880,1234816,71376,347624,6439064,52576,14827928,21108008
1714752720000,4951592,2902984,10247184,18201968,2031304,6875752,70136976,2683064,21862672,17424,8556272,2269352,12923520,6340784,8576,1711064,62463536,1843648,27914040,3118480,1024,2220064,8499616,2926064,2428672,4446096,1432032,99328,763736,6808136,96784,20093528,19535024
1714752730000,14802552,6056216,20841208,53194328,4854696,12604880,196998160,1155888,60150080,21744,14797920,5008840,5480920,11811672,9008,4116336,134417472,3328848,11784776,5646840,1592,888872,17780848,5712856,5644168,2065376,3264608,199264,1144248,17305368,62560,37953808,33422456
1714752740000,3881952,2257136,8697784,14793512,1947528,5680456,51472672,1089144,15947168,14616,6946448,2036984,5468424,5705216,6992,1340048,54626400,1691232,11875976,2656040,1024,811360,7350880,2385904,1728400,4872000,1073584,74176,360968,4839672,21256,16577360,20008320
1714752750000,3904184,2417376,8943192,15153856,1654208,5217624,49324872,1009088,15009920,8640,6825392,1978152,4977184,5234920,7056,1231528,50887536,1560960,10084080,2795184,1024,819328,6526752,2502120,1677904,1475520,1024368,68368,704136,4612400,16088,17568880,16163832
1714752760000,2723896,2294200,8235592,9392496,1788400,4556872,34638496,993072,14797656,16968,6272384,1681328,4271904,4455032,21856,1021976,44404848,1431184,8915720,2825648,1024,601536,6064576,2334544,1652880,1307856,854512,78272,359904,3120440,77648,16610992,17109168
1714752770000,2994368,2157760,7120024,12220864,1748656,5159936,42577888,898032,13906776,12264,6436160,1474792,8833728,4354664,11088,963640,47008960,1445680,12296080,2642824,1024,1171472,7078720,2201232,1471888,4539840,931664,70416,477024,4210672,35432,15174464,18699496
1714752780000,6724200,3922648,15603888,25159032,3107888,9760384,84807368,1521168,25022432,20976,11521088,3140768,7025616,8243848,8240,2104616,91049264,2534336,21433616,4146584,1024,1441088,12156544,4197520,2868792,2238624,1653744,94448,572424,7933368,85392,28703008,26259680
1714752790000,4293056,2756800,10787520,13563856,1729144,4457488,48124368,1226288,18808848,19920,9277504,2691496,5617688,6002704,5632,1231000,56468720,1785776,11067128,3618464,1024,843000,6594704,3305336,2019672,1671456,1070336,47456,304552,5789536,24032,22844904,20248240
1714752800000,5206536,2746032,9871840,22632728,2278616,5725624,70725176,1287280,21831512,26664,8263584,2178200,6109456,5615168,10672,1830968,64055584,1890768,12986600,3105512,1024,796312,8384416,2778824,2416072,4822432,1493808,74432,556304,6870536,34312,18827296,17626984
1714752810000,3614880,2401688,8387432,14582232,2056464,5832224,47211128,928760,16481496,27888,7015456,1944808,6122512,5108728,5552,1058392,50074864,1862720,12247016,2653456,2240,867872,8092368,2601712,1686552,1951568,934096,61616,272712,4425168,53976,17178240,21708632
1714752820000,3325248,2672528,9265464,13584288,1789672,4467504,41283976,973240,13507016,31368,8107728,2203168,4558216,5614488,5040,971944,56073952,1585984,8954384,3087552,1024,625408,6522768,2771728,1596928,1664400,833632,52464,323184,4312856,34952,19335656,20464472
1714752830000,5171728,3559432,13799352,18388208,2962712,8724168,62981096,1096552,17995512,18408,10690496,3234480,7946248,7778864,11088,1520648,83155024,2491200,18865400,3666112,1024,1375880,11109968,3741896,2093384,5398352,1356656,61408,550160,5535992,21368,26109664,28686472
1714752840000,3044288,1997296,12196400,12254592,2638520,8878880,39663688,1504136,14905904,24624,7232592,2726424,8305808,7051184,3536,1848336,43806592,2566160,18696776,2604032,1024,1388200,11295168,2345000,1748832,2660960,1341728,67680,269504,3945264,25552,15584856,18255320
1714752850000,10754216,4131504,14194232,33820112,3957544,10519448,124962960,1539192,38938320,20760,11109712,3375000,9677040,8202216,7648,2970040,82979808,2573200,21427408,4677872,1024,1915464,13044800,4366104,3594680,2474576,2358496,93680,493704,10739144,48920,27415776,30131392
1714752860000,9274616,4345280,15956400,33155720,2851456,6763896,117496064,1298544,33598992,18792,12459280,3581712,7192264,10087632,8352,1723352,98540272,2219024,15503640,3931816,3968,1042056,9812160,4277136,3509728,5810256,1305168,83424,660848,9691520,30968,29653160,32671576
1714752870000,4156232,2571136,12080544,16503792,2098080,6169480,56160288,1116952,21608048,14088,7817968,3003144,5772128,6677672,10192,1351512,58616704,1790816,12457552,2834408,1024,864840,8065184,2907568,2233584,1755296,992816,80768,490360,5553016,13368,18573000,19836968
1714752880000,4064016,2677736,9628096,14644376,1959744,5750368,52403288,764608,15883944,92592,7960400,2192800,4809440,5716152,8832,1148552,56829952,1622992,8783296,3089512,1024,619248,8350336,2867928,1829240,3178080,1092000,52032,256224,4882128,23016,19099904,19953728
1714752890000,9385560,4690944,8944656,33452880,3864248,9315280,122990864,1291976,36225488,42816,11076080,1967136,8496216,5832104,4624,2726200,93911328,2312544,19922832,5340136,2240,1264784,12489136,4525920,3405744,5872368,2501856,82208,341040,9730928,38496,29771288,28920336
1714752900000,4835232,2391016,15108624,18632104,2267640,6609344,67244744,872016,19528536,104976,7498608,3445472,7360968,8577496,7056,1208824,51484928,1531424,16668640,2727848,1592,1128208,7354000,2562504,2386032,1966832,1164144,52448,278304,6278432,40552,19836088,25722992
1714752910000,4382136,3302880,12634152,16133752,2912456,7845720,54755488,1271904,15592336,21120,9538560,2874872,7713648,7556440,5040,1399752,75035216,2057488,15301200,3608104,3968,1058736,9991840,3331664,1858192,1668752,1166544,81344,425872,4617920,29760,24200712,26631176
1714752920000,9843688,3257960,11543312,32835672,1894408,5877736,120421896,1432160,34395776,7800,8942560,2518320,5666728,6907464,4032,2418952,68103136,1631232,11427424,3764224,2104,836472,7568400,3442792,3265136,4582272,2435712,79824,191408,9496392,21912,23852208,20345576
1714752930000,4652096,2662040,8936760,19330392,3784696,10386584,118495024,1430016,21134984,20304,7358432,1869952,9342128,5238880,4800,2637440,53255152,1887888,23017496,2774984,1024,1606552,12381488,2489408,2281280,2689296,2600912,54368,410496,6536240,29712,17189624,21413832
1714752940000,9773712,4587624,17045104,32250736,1632568,3751888,83155792,685592,33228488,18792,11891104,3419888,4376856,8743856,6640,1450560,93565344,2596000,8211328,4558192,1024,611664,5938080,4568048,3021608,1488144,1184576,77600,420376,9022968,92840,31737352,33741208
1714752950000,2827672,2658944,6713104,13987280,2116920,6134464,49307848,878936,23963272,29400,7414864,1500752,5573320,3599448,7232,821712,57799152,1607680,11132064,3115248,1024,855248,7391296,2784008,1297256,4995120,772096,54032,469816,5563576,34776,18022184,20110120
1714752960000,3448584,3271904,9178376,15214496,2817544,8892160,52509488,1170368,16141208,38112,6592976,1921304,7902808,5352448,6576,1404656,69516976,2029328,16927784,3461768,1024,1330792,9877184,2588032,1517216,1753344,1129168,63264,550968,4848712,28360,16203712,27109368
1714752970000,7281432,3695576,12944880,27393448,3199776,8773048,89838344,1758608,14826240,7728,10843616,2411824,8465248,7124152,24160,2024144,85741456,2466880,18042048,3626968,2752,1368080,11479216,3667648,2012728,2347488,1602672,159504,626240,8083712,62200,25178224,24717112
1714752980000,2944904,2359728,13577104,14830136,1808176,9524032,49347576,1324872,26034096,33168,6236816,3124040,8799936,8112376,6400,1220152,49394192,1567856,20981856,2339416,1024,1430032,11905008,2537600,3367800,4578832,814080,68192,589712,3511432,25256,13853552,23912712
1714752990000,5538168,3897376,15506928,20191352,3257752,4885312,71769752,1070296,20796360,15984,10850240,3591528,4729744,8602152,17008,1742816,89839200,2617040,9685200,4055328,1024,683984,6648752,3837936,2572096,1141248,1284096,80288,556000,6438608,110392,28329600,31732936
1714753000000,5922552,3696216,8031640,22623152,3090064,8513600,79706536,1480264,22284272,31752,10431312,1787760,7916952,4686872,4032,2037888,84216352,2360736,17792016,4330048,1024,1229144,11600448,3734600,2512920,2456160,1520832,75776,325840,7323488,73184,25677072,27205768
1714753010000,3204144,1629488,13805464,11861808,1211432,5667080,33747976,1220360,24367864,19536,6987056,3139960,5878968,7729624,7056,1034864,33420608,1255408,12542456,2303984,1024,780104,9032000,2323080,2734968,4796144,621744,61568,412152,3890752,171768,16014992,18790440
1714753020000,5168112,2796672,9482552,21486272,2921544,7879800,66821552,1072376,19975656,10224,8034416,2321696,7121192,5411200,6048,1663704,56916704,2270176,16350856,3512144,1024,1224112,10512624,2810424,2283312,2171232,1258208,77088,549616,6344864,49520,19673568,22038944
1714753030000,4448560,3435080,12612320,18501688,1844432,10342184,59642200,1788400,18447728,24912,9602336,2922960,9419400,7375272,6048,2418280,77474448,1691472,22486000,3764288,2104,1696664,14108656,3417576,1959968,3615392,954784,46464,297200,5675664,57320,23868928,24961672
1714753040000,7252824,4649392,17182240,26799208,3877232,8054200,96479336,1486680,29528208,22128,12425904,4328416,7455144,9452664,6224,2034208,107947152,2924592,17315904,4972240,1024,1188568,10289216,4559784,3247296,4740096,1650768,87296,495824,9044264,136544,32113752,30141864
1714753050000,6162616,3543176,13411752,22521440,2054888,5664064,80357584,1623464,24344824,12192,9621008,2835920,8606760,7667608,6992,1221968,76650672,2383056,19444872,3970304,1024,1444168,8138592,3659976,2621296,2755072,948992,59360,354456,7385416,86736,25084480,27244664
1714753060000,6081480,4404904,15052088,22990160,3784784,8952912,81138536,965104,24550456,32424,10823568,3591152,6386568,8566016,9664,2060696,94600080,2751072,12659288,4182632,1024,887616,12502800,3836016,2717920,2705280,1488672,103216,469240,7446528,62424,25987168,25851576
1714753070000,3149824,3301208,8058344,15601408,5836432,15120296,78259360,1516384,13678392,20616,6448848,1908704,13852024,4176520,5632,2370408,66280784,3836608,32397160,3914584,1024,2414440,20058624,2386912,1557456,5660256,1828880,106032,554320,4323336,76976,16318384,31253672
1714753080000,6772472,9353216,24587472,36527752,6714856,19881808,139134624,2254760,27549944,9240,17317616,5847800,17798784,14454496,6048,3536456,196956048,5417968,45851496,11461680,1024,3026304,27769248,6444032,2881344,8598576,2686448,123472,600816,8713696,40184,43415312,65275840
1714753090000,10352528,3886640,34708496,19817400,3552152,8786960,68017416,1519208,41760136,17880,22690400,8915160,8181336,17536576,11552,1659080,81316672,2164768,17951272,5296016,1592,1276912,11107776,9836704,4775624,2301904,1367504,87344,821680,12826808,76784,63819240,27472608
1714753100000,5167728,3187392,13383584,18703216,2391048,6336832,71224976,868552,21324944,10824,10626224,3072376,5253296,7847584,4032,1802624,63022064,1813168,11587080,3673640,1592,809936,8562464,3761776,2551128,4602688,1448736,92640,567984,6419312,97952,26282336,26536376
1714753110000,4650248,2475344,8798696,16494880,2182976,6413760,61787536,1166920,18118736,19776,7229568,2245432,5768600,5231472,7648,1580768,55445664,1692208,12465752,3288840,2240,802632,7249136,2785928,2003216,1746432,1260208,72704,394040,5696136,76976,18656968,22382704
1714753120000,3412112,2757384,9823256,13292192,1565352,4146104,37209672,1488248,13532536,28944,7435616,1937232,9102552,5004488,7232,1237672,50094272,1415664,13136352,2894768,1024,1038080,5991248,2835232,1480088,2189504,916496,81072,284432,4071312,16944,19145656,16188936
1714753130000,5209504,4171608,14978632,19591232,3766184,9218168,73001760,1759880,22411856,18336,11635184,3503768,5828624,8422952,6640,1705632,88457824,2427488,19544768,4232376,1024,1638760,12073280,4324264,2478952,5244352,1305632,92016,1099632,6788048,66688,29488040,31810512
1714753140000,8989296,3967312,14721368,35079944,3081048,8467832,125658840,2349856,39360904,107544,11274688,3335864,9169224,7757176,12096,3097056,93374880,2566656,19941320,4528112,1592,1157568,12923744,4263064,4352584,3099712,2258912,109360,943392,12114016,76592,29246784,25837720
1714753150000,4341576,2791152,9717408,16128488,2151656,5709288,55381784,1308936,16996272,84264,7847696,2168136,5598880,5534336,12096,1768904,58818656,1816336,11907800,3596320,1024,861040,8544592,2840480,1817448,1627296,1038800,62560,851464,5269776,155736,18673928,19181680
1714753160000,4950992,2509448,9181600,20895736,1985808,5461968,67314120,1225640,21316592,54408,7996128,2213600,5177936,5531512,5216,1398336,58174192,1557456,11696384,3364312,1024,823504,7748272,2732568,2301096,4548160,1168736,93744,692480,6536448,38680,18522432,20149584
1714753170000,3198304,2192992,8285792,13535376,2092880,5499712,44523288,915008,14153136,15912,7069360,1704792,5466088,4622832,4032,1310008,48409792,1528736,10897800,2496696,1024,856656,7090320,2203312,1546288,1750576,1001120,61872,374864,4384448,80264,15825776,19325008
1714753180000,3393192,2544064,8252072,13206096,2231320,6739616,47898008,1187584,15298816,25008,7396672,1847584,5650504,5187288,6048,953312,56545968,1471424,12070552,2933144,1592,945960,7557120,2448936,1596312,1437792,1022992,43632,313960,4732336,122872,17070520,17653848
1714753190000,6336000,4987672,10007032,24743168,3978544,10442720,91507328,1753736,16891752,69744,12462224,1892504,9852352,5769504,10432,2121336,106956576,2716800,22875528,4880368,3968,1545760,13906736,4781424,1727192,6643648,1721472,119616,459144,8543784,48992,31487600,30948320
1714753200000,4295208,3097040,16853056,17153136,2833752,6574640,49611632,1138816,28678304,19536,9077472,3682648,6110584,9468776,9664,1276256,74097648,2224592,13757888,3398744,1592,945880,8217264,3065328,3328696,1670496,1073344,69760,409432,5080112,17968,22444712,23720976
1714753210000,3378888,2700424,10138488,13446040,1816784,4492168,38897368,1005928,14541048,45600,8326496,2155480,4963008,6239456,6048,1077072,59598576,1596176,9430640,3094984,1024,687040,6729984,2894728,1586328,1680992,811040,63056,599136,3975080,59200,20153568,16567968
1714753220000,3198472,2086264,7672336,12719984,2613936,6964976,45077888,1404664,14404192,38856,6862368,1741640,7513632,4651568,6048,1579784,47375792,2200880,15459616,2528376,1024,1131024,10459552,2293176,1551688,4807968,1176352,77280,222224,4492864,22392,15417416,18045960
1714753230000,4762032,3242960,11651040,19625296,1861384,5309488,63999696,1033648,19544320,15600,9887312,3088280,5549440,7350608,7232,1435920,78173072,1776480,10906416,3494616,1592,850832,7153648,3253840,2249464,1269152,1141584,77216,201912,6087688,190408,23266624,22198832
1714753240000,3113240,2098688,8369712,14624616,1800952,5224496,55931960,987880,19071640,13560,7681744,1745688,5792936,4866144,5040,1342288,43724544,1653072,11517224,2249160,1024,757448,7743008,2396288,1885352,1912992,1187056,56256,455920,3959816,31224,16606552,16361264
1714753250000,4317456,2503536,8974688,15599992,5808224,16053936,35979400,2241360,16314960,8784,7607904,2026544,13878896,5146968,6048,2904552,55258896,1610240,35496160,2755320,1024,2566776,20439952,2590856,1967584,6394896,1778880,125216,458320,5121656,29496,17775192,18854184
1714753260000,8511464,7002296,26717936,30686936,3380528,9917072,110226640,1243872,34291344,20304,18631344,6744256,9741240,15255528,9248,1814056,164234832,4252560,22496416,7791144,1024,1383128,13732768,6924040,3865432,3135552,1561376,56992,480088,10710760,52264,46862744,48837992
1714753270000,4790528,3016176,11114600,16287776,2672976,6985232,60110200,1688056,19038608,17424,9199440,2386400,8306032,6296336,8064,1393952,62071872,1848688,18829448,4171456,1024,1350152,8752400,3055752,1933712,2326128,1222192,52032,429048,5841480,46528,21597368,25242600
1714753280000,6649576,4002520,14233752,24281408,3010800,8602864,86143488,1163992,25325080,17352,11009120,3192936,7675720,7491264,7056,2120448,81807360,2412256,16603544,4285072,1024,1153848,11408432,4276112,2895976,5349952,1713632,76848,456560,7862544,26920,27507400,30175968
1714753290000,4612936,3235040,12518992,17124040,2627336,7675640,64144520,1250760,19572584,11136,10133648,2659072,6958168,6996136,4624,1824160,73220736,2198800,16253096,3656008,1024,1099240,10344096,3393272,2307152,1818384,1547104,45184,219232,6279296,39648,24009968,25247056
1714753300000,5810616,3132368,12007536,20745760,2484600,7254112,76438088,1206056,22763552,35088,9226800,2565584,7944576,7112224,5040,1436424,73166720,2120336,14266928,3645416,1024,1041232,8452304,3438880,2700072,2551184,1167104,68720,447744,7260064,190624,22739712,24232376
1714753310000,4771960,3366888,11889824,17741216,3090480,8358872,60634168,1261112,18498496,31824,10117440,2403888,6349544,7882568,29168,1569376,72914896,1980288,16413552,3195480,1592,1401320,9735264,3350416,1950360,5296336,1247712,57888,474536,5574904,57896,23078648,25364184
1714753320000,3929664,2857008,10489472,14583992,2209072,5823048,48441400,819216,14078648,149256,8619952,2441384,5632816,6095072,6048,964680,62155488,2054576,12297064,3687608,1024,893920,7553632,3065536,1621456,1529520,1027888,40304,236184,4383480,34800,21197736,23394648
1714753330000,3205504,2541048,9104080,11062072,2500848,7281656,50870312,980008,11845000,120816,7514208,2249144,6938496,5581200,7648,1205040,54227808,1973008,14788112,3100168,1024,1132800,8969008,2698576,1486496,1983008,1194256,43344,263440,3785816,29376,18276672,22962840
1714753340000,3598376,2909728,10797216,14643816,2046056,5536800,95336008,1214704,15849232,12648,9063968,2449584,5342776,6319920,5040,1978792,63568336,1582336,11858040,2952232,2104,914848,7299744,2843576,1769432,5426368,1902864,45728,249608,4984752,72744,21770848,24577688
1714753350000,7394672,2690968,10726488,26195272,2447344,7140232,42174088,1352456,30461808,13632,9131856,2165376,15406248,5651160,3024,1169768,57946048,1693920,21504824,2787072,2104,1403016,10969216,2759864,2374984,6488816,920176,82832,316248,7949512,48040,20434384,22108280
1714753360000,18528792,7963280,29705200,62980624,5912880,16368352,238568328,3006992,70258584,13032,20276832,6239392,9866512,14092192,9072,5735704,161252960,4538864,38537760,9483600,1024,2500464,23074864,8316288,7231496,3209424,3877312,197776,1038760,20189704,56032,54523304,52723960
1714753370000,9384096,3879240,17063032,26617624,2382936,10862776,90097488,1480528,26188744,13032,9890640,3515240,9207600,8385288,7056,2412384,72699936,2150944,22895776,4215296,1024,1601720,11999984,4123992,2830992,5656432,2073696,95408,857336,8325232,42352,26156664,24534672
1714753380000,6662768,4438160,17296936,23207088,3673720,6053072,84619040,1165608,28163848,105048,11054304,3328456,6165336,8930224,9664,1333072,85485280,2675824,12481360,4616872,1024,964472,8074576,4425912,3092800,1718096,1588912,69856,391032,7662296,76120,30830632,35264368
1714753390000,19393160,7158384,8477656,52341552,4822480,13861960,211662048,2730504,37165496,10224,16284064,1698920,13025816,4798520,8064,5677504,140770880,4140000,31915552,8320208,2104,2154008,20253664,6724024,3309344,5602880,2746720,161760,1297600,20598600,113032,44194592,45961488
1714753400000,5780504,3454608,24294512,18770248,3335032,9266784,66213648,1385584,70844440,13176,10042592,5524752,9177840,12603736,13104,1826832,75941888,2517312,18809944,4019976,2752,1548216,11263872,3774400,7276784,5591952,1591824,59552,365224,7842704,106392,24093560,26580160
1714753410000,5583376,3839088,14312336,20174808,2565792,6890864,70808112,2014904,20357256,9312,10911056,2832744,9110184,8251360,3024,1496936,84149792,1838416,19672360,3789768,2752,1379256,8526064,3995592,2305120,3733872,1171776,80816,349888,6284992,81520,27401672,29066592
1714753420000,6140952,4182024,14493944,25802016,3478832,8995120,92558680,1405480,30264936,19320,11123744,3906824,4877120,8215864,6048,2254304,99952320,2733904,9592800,4315880,2752,694392,12957424,3983560,3270752,1196720,1576560,113936,1023152,9093968,58848,27715176,23180848
1714753430000,4322896,2776008,7523064,16728072,2050072,5760056,58464264,1069112,17854752,14088,7562864,1705216,5860304,4304280,6048,1334328,60747744,1632784,11851528,3015312,1024,791816,8232400,2825120,2046704,5493824,1210768,44784,253256,5656720,47304,19602528,21913408
1714753440000,3409456,2278688,9338056,13366000,2130544,6069696,45267568,1621464,16688736,6288,6912928,2194016,6083176,5189488,9248,1526832,48493728,1596832,13150120,2967992,2752,914520,8462672,2450088,1882072,1436096,1157296,97712,254480,4758344,37520,16788848,16806464
1714753450000,4612032,2610112,9600960,18265312,2284368,6201328,64038104,1244832,19370728,8784,7655136,2317512,6611880,5784896,6048,1307248,60349280,1858544,15344968,3197104,1024,1231720,8026800,2719536,2200120,1602272,1217664,53856,342416,5910512,56704,19171840,19695520
1714753460000,4937288,3260168,11771112,18388104,3013752,8274600,64306016,1541960,18871464,32808,8586528,2710552,7747928,7502016,5040,1775232,69925120,2060464,17672760,3498424,1024,1254336,10888928,3076264,2031664,5322640,1262096,48864,472224,5791248,24416,22154568,25168624
1714753470000,6511880,3499200,13200840,23758536,3045864,6339240,85435944,1063400,25941368,15984,9747840,3078584,5540584,7062568,7648,2089536,78375392,2198416,12499184,3702184,1024,942160,7236656,3488800,2927552,1330320,1701936,50112,301008,7948040,53336,24494464,25246648
1714753480000,4494176,1802536,7185312,10347776,1603784,4607688,43383896,775320,18473712,24936,5874320,1504312,5095200,3871888,5040,1131656,36646688,1365760,8830560,2074280,1592,680864,5419680,2209824,2023320,1508992,1051136,51296,191896,5781736,42128,15040016,16886224
1714753490000,5031528,2699008,7981976,18105704,2112288,5466560,66892584,1262928,20599272,11208,7168768,1817832,5575400,5053248,8064,1633344,54331968,1791536,12266528,3404416,1024,937648,7515184,2919704,2377608,5198128,1306000,44224,572576,6161968,65096,17177992,25063728
1714753500000,4472304,2961776,8940480,12549368,2530928,6783904,44561584,1413904,19715312,12264,8491600,1967272,6514784,5281208,15120,1191768,66527584,2080000,14384528,3484960,1024,1377168,9077232,2951944,2391128,1823648,957664,37504,406936,6049536,28992,21543936,22250368
1714753510000,3992936,2664072,10517352,17295784,2450424,7068640,55777440,928328,16924120,20976,7867824,2698016,6477168,6776648,7056,1474016,59579424,1835904,14642232,3337960,2240,1185064,8538976,2805344,1887632,1677616,1174992,55888,448360,5201632,21424,18896088,20403328
1714753520000,3390888,2994136,10634760,13854504,1690304,6525080,44396600,1476904,13740600,12720,8097792,2205616,6373704,6485096,8000,1119864,63249072,1414544,14888096,3148528,2752,1015816,9152480,3067152,1344120,4785056,778224,64480,242624,4174688,57440,20912104,22925920
1714753530000,6339536,3048192,11063752,26800528,2269912,5717800,89395512,1029616,25996240,9768,8826080,2703872,5630656,6210736,8064,2108664,62799024,1941936,12117032,4155024,1024,758160,8167248,3360048,2693200,1804704,1446192,58240,440264,7992088,50776,22150800,24735424
